origin_id,destination_id,current_time,wait_time_minutes,next_departure
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,13:00:00,98.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,13:15:00,83.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,13:30:00,68.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,13:45:00,53.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,14:00:00,38.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,14:15:00,23.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,14:30:00,8.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,14:45:00,53.0,15:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,15:00:00,38.0,15:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,15:15:00,23.0,15:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,15:30:00,8.0,15:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,15:45:00,1193.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,16:00:00,1178.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,16:15:00,1163.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,16:30:00,1148.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,16:45:00,1133.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,17:00:00,1118.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,17:15:00,1103.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,17:30:00,1088.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,17:45:00,1073.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,18:00:00,1058.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,18:15:00,1043.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,18:30:00,1028.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,18:45:00,1013.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,19:00:00,998.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,19:15:00,983.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,19:30:00,968.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,19:45:00,953.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,20:00:00,938.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,20:15:00,923.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,20:30:00,908.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,20:45:00,893.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,21:00:00,878.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,21:15:00,863.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,21:30:00,848.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,21:45:00,833.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,22:00:00,818.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,22:15:00,803.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,22:30:00,788.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,22:45:00,773.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,23:00:00,758.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,23:15:00,743.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,23:30:00,728.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581728,23:45:00,713.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,00:00:00,698.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,00:15:00,683.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,00:30:00,668.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,00:45:00,653.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,01:00:00,638.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,01:15:00,623.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,01:30:00,608.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,01:45:00,593.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,02:00:00,578.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,02:15:00,563.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,02:30:00,548.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,02:45:00,533.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,03:00:00,518.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,03:15:00,503.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,03:30:00,488.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,03:45:00,473.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,04:00:00,458.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,04:15:00,443.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,04:30:00,428.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,04:45:00,413.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,05:00:00,398.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,05:15:00,383.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,05:30:00,368.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,05:45:00,353.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,06:00:00,338.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,06:15:00,323.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,06:30:00,308.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,06:45:00,293.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,07:00:00,278.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,07:15:00,263.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,07:30:00,248.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,07:45:00,233.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,08:00:00,218.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,08:15:00,203.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,08:30:00,188.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,08:45:00,173.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,09:00:00,158.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,09:15:00,143.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,09:30:00,128.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,09:45:00,113.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,10:00:00,98.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,10:15:00,83.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,10:30:00,68.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,10:45:00,53.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,11:00:00,38.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,11:15:00,23.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,11:30:00,8.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,11:45:00,53.0,12:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,12:00:00,38.0,12:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,12:15:00,23.0,12:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,12:30:00,8.0,12:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,12:45:00,113.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,13:00:00,98.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,13:15:00,83.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,13:30:00,68.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,13:45:00,53.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,14:00:00,38.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,14:15:00,23.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,14:30:00,8.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,14:45:00,53.0,15:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,15:00:00,38.0,15:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,15:15:00,23.0,15:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,15:30:00,8.0,15:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,15:45:00,1193.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,16:00:00,1178.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,16:15:00,1163.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,16:30:00,1148.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,16:45:00,1133.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,17:00:00,1118.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,17:15:00,1103.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,17:30:00,1088.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,17:45:00,1073.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,18:00:00,1058.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,18:15:00,1043.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,18:30:00,1028.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,18:45:00,1013.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,19:00:00,998.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,19:15:00,983.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,19:30:00,968.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,19:45:00,953.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,20:00:00,938.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,20:15:00,923.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,20:30:00,908.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,20:45:00,893.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,21:00:00,878.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,21:15:00,863.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,21:30:00,848.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,21:45:00,833.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,22:00:00,818.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,22:15:00,803.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,22:30:00,788.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,22:45:00,773.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,23:00:00,758.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,23:15:00,743.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,23:30:00,728.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87581736,23:45:00,713.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,00:00:00,698.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,00:15:00,683.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,00:30:00,668.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,00:45:00,653.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,01:00:00,638.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,01:15:00,623.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,01:30:00,608.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,01:45:00,593.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,02:00:00,578.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,02:15:00,563.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,02:30:00,548.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,02:45:00,533.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,03:00:00,518.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,03:15:00,503.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,03:30:00,488.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,03:45:00,473.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,04:00:00,458.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,04:15:00,443.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,04:30:00,428.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,04:45:00,413.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,05:00:00,398.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,05:15:00,383.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,05:30:00,368.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,05:45:00,353.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,06:00:00,338.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,06:15:00,323.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,06:30:00,308.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,06:45:00,293.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,07:00:00,278.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,07:15:00,263.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,07:30:00,248.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,07:45:00,233.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,08:00:00,218.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,08:15:00,203.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,08:30:00,188.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,08:45:00,173.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,09:00:00,158.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,09:15:00,143.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,09:30:00,128.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,09:45:00,113.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,10:00:00,98.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,10:15:00,83.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,10:30:00,68.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,10:45:00,53.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,11:00:00,38.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,11:15:00,23.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,11:30:00,8.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,11:45:00,53.0,12:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,12:00:00,38.0,12:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,12:15:00,23.0,12:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,12:30:00,8.0,12:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,12:45:00,113.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,13:00:00,98.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,13:15:00,83.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,13:30:00,68.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,13:45:00,53.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,14:00:00,38.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,14:15:00,23.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,14:30:00,8.0,14:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,14:45:00,53.0,15:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,15:00:00,38.0,15:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,15:15:00,23.0,15:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,15:30:00,8.0,15:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,15:45:00,1193.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,16:00:00,1178.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,16:15:00,1163.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,16:30:00,1148.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,16:45:00,1133.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,17:00:00,1118.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,17:15:00,1103.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,17:30:00,1088.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,17:45:00,1073.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,18:00:00,1058.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,18:15:00,1043.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,18:30:00,1028.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,18:45:00,1013.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,19:00:00,998.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,19:15:00,983.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,19:30:00,968.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,19:45:00,953.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,20:00:00,938.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,20:15:00,923.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,20:30:00,908.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,20:45:00,893.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,21:00:00,878.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,21:15:00,863.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,21:30:00,848.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,21:45:00,833.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,22:00:00,818.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,22:15:00,803.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,22:30:00,788.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,22:45:00,773.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,23:00:00,758.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,23:15:00,743.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,23:30:00,728.0,11:38:00
StopPoint:OCECar TER-87581181,StopPoint:OCECar TER-87738096,23:45:00,713.0,11:38:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,00:00:00,691.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,00:15:00,676.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,00:30:00,661.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,00:45:00,646.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,01:00:00,631.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,01:15:00,616.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,01:30:00,601.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,01:45:00,586.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,02:00:00,571.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,02:15:00,556.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,02:30:00,541.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,02:45:00,526.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,03:00:00,511.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,03:15:00,496.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,03:30:00,481.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,03:45:00,466.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,04:00:00,451.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,04:15:00,436.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,04:30:00,421.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,04:45:00,406.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,05:00:00,391.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,05:15:00,376.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,05:30:00,361.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,05:45:00,346.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,06:00:00,331.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,06:15:00,316.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,06:30:00,301.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,06:45:00,286.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,07:00:00,271.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,07:15:00,256.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,07:30:00,241.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,07:45:00,226.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,08:00:00,211.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,08:15:00,196.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,08:30:00,181.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,08:45:00,166.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,09:00:00,151.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,09:15:00,136.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,09:30:00,121.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,09:45:00,106.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,10:00:00,91.0,11:31:00
StopPoint:OCECar TER-87581199,StopPoint:OCECar TER-87278259,10:15:00,76.0,11:31:00
