route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,389,OCESN8488F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:1936:20260419,8488,1.0,24598,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,6804,OCESN8488F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:1936:20260813,8488,1.0,24599,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,50,OCESN8488F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:1936:20260515,8488,1.0,24600,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,5046,OCESN8488F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:6:1951:20260611,8488,1.0,24601,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,94,OCESN8488F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:1936:20260501,8488,1.0,24602,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,309,OCESN8488F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:1936:20260513,8488,1.0,24603,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,293,OCESN8488F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:1936:20260517,8488,1.0,24604,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,344,OCESN8488F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:1936:20260502,8488,1.0,24605,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,350,OCESN8488F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:6:1950:20260512,8488,1.0,24606,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,6805,OCESN8488F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:6:1949:20260415,8488,1.0,24607,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,3339,OCESN8488F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:6:1949:20260416,8488,1.0,24608,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,6806,OCESN8488F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:1936:20260825,8488,1.0,24609,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,6807,OCESN8488F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:1936:20260829,8488,1.0,24610,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,2137,OCESN8491F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2144:20260326,8491,0.0,24797,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,2056,OCESN8491F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2144:20260327,8491,0.0,24798,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,378,OCESN8491F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2144:20260329,8491,0.0,24799,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,6848,OCESN8491F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2141:20260828,8491,0.0,24800,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,368,OCESN8491F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2141:20260626,8491,0.0,24801,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,6682,OCESN8491F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2135:20260627,8491,0.0,24802,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,6849,OCESN8491F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2141:20260823,8491,0.0,24803,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,214,OCESN8491F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:4:2107:20260530,8491,0.0,24804,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,102,OCESN8491F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:4:2120:20260531,8491,0.0,24805,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,337,OCESN8491F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2139:20260829,8491,0.0,24806,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,326,OCESN8491F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2141:20260816,8491,0.0,24807,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,2093,OCESN8491F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2141:20260328,8491,0.0,24808,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,405,OCESN8491F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:4:2112:20260509,8491,0.0,24809,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,6850,OCESN8491F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2143:20260512,8491,0.0,24810,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,6851,OCESN8491F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2143:20260517,8491,0.0,24811,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,6852,OCESN8491F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2143:20260513,8491,0.0,24812,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,6853,OCESN8491F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2141:20260516,8491,0.0,24813,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,363,OCESN8495F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2352:20260329,8495,0.0,24839,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,176,OCESN8495F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2345:20260525,8495,0.0,24840,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,102,OCESN8495F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:4:2316:20260531,8495,0.0,24841,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,75,OCESN8495F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2345:20260714,8495,0.0,24842,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,2056,OCESN8495F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2354:20260327,8495,0.0,24843,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,114,OCESN8495F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2354:20260308,8495,0.0,24844,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,1907,OCESN8495F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2351:20260424,8495,0.0,24845,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,116,OCESN8495F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2351:20260406,8495,0.0,24846,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,199,OCESN8495F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2352:20260403,8495,0.0,24847,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,351,OCESN8495F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2352:20260513,8495,0.0,24848,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,6867,OCESN8495F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2351:20260828,8495,0.0,24849,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,6868,OCESN8495F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2351:20260628,8495,0.0,24850,
FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:,6869,OCESN8495F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:2351:20260823,8495,0.0,24851,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,6966,OCESN8500F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87586008:87391003:3:923:20260513,8500,1.0,25229,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,371,OCESN8500F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87586008:87391003:3:923:20260430,8500,1.0,25230,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,260,OCESN8500F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87586008:87391003:3:921:20260619,8500,1.0,25231,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,317,OCESN8500F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87586008:87391003:3:921:20260703,8500,1.0,25232,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,6967,OCESN8500F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87586008:87391003:3:921:20260702,8500,1.0,25233,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,366,OCESN8500F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87581009:87391003:2:923:20260424,8500,1.0,25234,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,358,OCESN8501F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1044:20260327,8501,0.0,25242,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,350,OCESN8501F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:4:1044:20260512,8501,0.0,25243,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,309,OCESN8501F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:4:1044:20260513,8501,0.0,25244,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,6969,OCESN8501F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:4:1044:20260702,8501,0.0,25245,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,310,OCESN8501F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:4:1044:20260703,8501,0.0,25246,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,340,OCESN8502F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:6:1104:20260513,8502,1.0,25247,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,6970,OCESN8502F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:6:1103:20260827,8502,1.0,25248,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,317,OCESN8502F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:6:1103:20260703,8502,1.0,25249,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,631,OCESN8502F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:6:1103:20260828,8502,1.0,25250,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,6971,OCESN8502F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:6:1103:20260702,8502,1.0,25251,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,6972,OCESN8502F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:5:1103:20260627,8502,1.0,25252,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,76,OCESN8502F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:5:1103:20260307,8502,1.0,25253,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,92,OCESN8502F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:5:1055:20260523,8502,1.0,25254,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,6973,OCESN8502F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:6:1105:20260526,8502,1.0,25255,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,96,OCESN8502F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87581009:87391003:2:1103:20260404,8502,1.0,25256,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,50,OCESN8502F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87581009:87391003:2:1051:20260515,8502,1.0,25257,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,52,OCESN8502F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87581009:87391003:2:1047:20260509,8502,1.0,25258,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,343,OCESN8502F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:5:1056:20260620,8502,1.0,25259,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,3336,OCESN8502F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87581009:87391003:2:1136:20260516,8502,1.0,25260,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,327,OCESN8502F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:5:1103:20260725,8502,1.0,25261,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,328,OCESN8502F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:5:1103:20260829,8502,1.0,25262,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,6974,OCESN8502F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:6:1105:20260619,8502,1.0,25263,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,318,OCESN8502F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:6:1103:20260731,8502,1.0,25264,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,6975,OCESN8502F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:5:1105:20260508,8502,1.0,25265,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,96,OCESN8503F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87581009:3:848:20260404,8503,0.0,25266,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,473,OCESN8503F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1126:20260502,8503,0.0,25267,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,50,OCESN8503F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87581009:3:930:20260515,8503,0.0,25268,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,52,OCESN8503F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87581009:3:849:20260509,8503,0.0,25269,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,97,OCESN8503F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87581009:3:940:20260514,8503,0.0,25270,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,92,OCESN8503F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1126:20260523,8503,0.0,25271,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,139,OCESN8503F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1126:20260425,8503,0.0,25272,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,345,OCESN8503F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1126:20260508,8503,0.0,25273,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,6976,OCESN8503F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1126:20260829,8503,0.0,25274,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,6977,OCESN8503F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1126:20260808,8503,0.0,25275,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,5305,OCESN8503F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1126:20260707,8503,0.0,25276,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,6978,OCESN8503F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1126:20260828,8503,0.0,25277,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,6987,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87581009:87391003:2:1255:20260406,8504,1.0,25332,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,6988,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:5:1258:20260513,8504,1.0,25333,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,176,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87581009:87391003:2:1259:20260525,8504,1.0,25334,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,60,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87581009:87391003:2:1258:20260510,8504,1.0,25335,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,6989,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:5:1258:20260502,8504,1.0,25336,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,386,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:5:1258:20260503,8504,1.0,25337,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,5094,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:5:1255:20260725,8504,1.0,25338,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,328,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:5:1255:20260829,8504,1.0,25339,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,6990,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:5:1255:20260701,8504,1.0,25340,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,6991,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:5:1255:20260827,8504,1.0,25341,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,102,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87586008:87391003:3:1255:20260531,8504,1.0,25342,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,3336,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87581009:87391003:2:1256:20260516,8504,1.0,25343,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,113,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87581009:87391003:2:1256:20260517,8504,1.0,25344,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,158,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87581009:87391003:2:1255:20260524,8504,1.0,25345,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,52,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87581009:87391003:2:1258:20260509,8504,1.0,25346,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,283,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:5:1255:20260823,8504,1.0,25347,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,566,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:5:1255:20260712,8504,1.0,25348,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,214,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:5:1255:20260530,8504,1.0,25349,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,6992,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:5:1255:20260828,8504,1.0,25350,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,430,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:5:1255:20260628,8504,1.0,25351,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,6993,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:5:1255:20260731,8504,1.0,25352,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,317,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87611004:87391003:5:1255:20260703,8504,1.0,25353,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,50,OCESN8504F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87581009:87391003:2:1409:20260515,8504,1.0,25354,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,6998,OCESN8505F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1520:20260626,8505,0.0,25384,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,6999,OCESN8505F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1520:20260419,8505,0.0,25385,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,7000,OCESN8505F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87581009:2:1248:20260524,8505,0.0,25386,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,405,OCESN8505F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87581009:2:1248:20260509,8505,0.0,25387,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,366,OCESN8505F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1520:20260424,8505,0.0,25388,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,371,OCESN8505F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1520:20260430,8505,0.0,25389,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,7001,OCESN8505F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1520:20260503,8505,0.0,25390,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,94,OCESN8505F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1520:20260501,8505,0.0,25391,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,1772,OCESN8505F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1520:20260513,8505,0.0,25392,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,7002,OCESN8505F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1520:20260814,8505,0.0,25393,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,7003,OCESN8505F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1520:20260828,8505,0.0,25394,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,178,OCESN8505F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1520:20260712,8505,0.0,25395,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,59,OCESN8505F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1520:20260705,8505,0.0,25396,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,317,OCESN8505F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1520:20260703,8505,0.0,25397,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,2183,OCESN8505F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1520:20260605,8505,0.0,25398,
FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,7004,OCESN8505F1187_F:OUI:FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54::87391003:87611004:5:1520:20260807,8505,0.0,25399,
