id,lat,lon,name,capacity,type,source
384165095,44.8032084,-0.6883442,Parking_384165095,,way,osm
385303265,44.7742341,-0.6196343,Parking_385303265,,way,osm
385421947,44.7761272,-0.7054501,Parking_385421947,,way,osm
388950618,44.8460468,-0.6785487,Parking_388950618,,way,osm
388950619,44.8471289,-0.6761276,Parking_388950619,,way,osm
388950620,44.8462531,-0.6782717,Parking_388950620,,way,osm
388950675,44.8480849,-0.6719898,Parking_388950675,,way,osm
388950676,44.8475575,-0.6790038,Parking_388950676,,way,osm
388950677,44.8472159,-0.6793508,Parking_388950677,,way,osm
388950678,44.8476498,-0.6788715,Parking_388950678,,way,osm
388950679,44.8473747,-0.6725482,Parking_388950679,,way,osm
388950745,44.8475605,-0.6804749,Parking_388950745,,way,osm
388950760,44.8479783,-0.6786444,Parking_388950760,,way,osm
388950880,44.847611,-0.6775228,Parking_388950880,,way,osm
388951140,44.8412527,-0.6711448,Parking_388951140,,way,osm
389093083,44.7902783,-0.5801063,Parking_389093083,,way,osm
389093084,44.7910671,-0.5814673,Parking_389093084,,way,osm
393134063,44.7971968,-0.6731012,Parking_393134063,,way,osm
393259672,44.8821406,-0.6532073,Parking_393259672,,way,osm
393260004,44.8847876,-0.6953445,Parking_393260004,,way,osm
395552737,44.8855192,-0.651237,Parking Tougne,12.0,way,osm
397042302,44.8528255,-0.615806,Parking_397042302,,way,osm
398325519,44.8592633,-0.697894,Parking_398325519,,way,osm
398326060,44.8582825,-0.6967836,Parking_398326060,,way,osm
398326500,44.8619486,-0.6987669,Parking_398326500,,way,osm
398346782,44.8465691,-0.6961205,Parking_398346782,,way,osm
398346783,44.8451991,-0.6980825,Parking_398346783,,way,osm
398346787,44.8484313,-0.7080854,Parking_398346787,,way,osm
398471457,44.8437017,-0.7146781,Parking_398471457,,way,osm
398471525,44.8420713,-0.7166972,Parking_398471525,,way,osm
398472774,44.8396068,-0.7165495,Parking_398472774,,way,osm
398472775,44.8399441,-0.7176685,Parking_398472775,,way,osm
398516786,44.8632131,-0.6984524,Parking_398516786,,way,osm
398657830,44.8446709,-0.7038906,Parking_398657830,,way,osm
398658106,44.8469294,-0.6941075,Parking_398658106,,way,osm
398668105,44.8411252,-0.6826798,Parking_398668105,,way,osm
398668106,44.8403326,-0.6839533,Parking_398668106,,way,osm
398693180,44.7896578,-0.584443,Parking_398693180,,way,osm
398694584,44.7912087,-0.5823939,Parking_398694584,,way,osm
398695926,44.788776,-0.5865197,Parking_398695926,,way,osm
399183764,44.8719448,-0.6434348,Parking_399183764,,way,osm
399202671,44.8745624,-0.5821148,Parking_399202671,,way,osm
399202672,44.8740731,-0.5823139,Parking_399202672,,way,osm
399202673,44.8745339,-0.5807541,Parking_399202673,,way,osm
399202674,44.8730854,-0.5815273,Parking_399202674,,way,osm
399202675,44.8731264,-0.5804624,Parking_399202675,,way,osm
399202676,44.8730768,-0.5808126,Parking_399202676,,way,osm
399202677,44.8738826,-0.5815098,Parking_399202677,,way,osm
399202678,44.8742733,-0.5814438,Parking_399202678,,way,osm
399202679,44.8741538,-0.581497,Parking_399202679,,way,osm
399204958,44.8750606,-0.5825692,Parking_399204958,,way,osm
399207257,44.8756821,-0.579985,Parking_399207257,,way,osm
399207259,44.8766966,-0.5816833,Parking_399207259,,way,osm
399875266,44.8824032,-0.7811682,Parking_399875266,,way,osm
399882278,44.8861862,-0.7817605,Parking_399882278,,way,osm
399938639,44.8993777,-0.7445215,Parking_399938639,,way,osm
400202637,44.9062087,-0.7147324,Parking_400202637,123.0,way,osm
400202643,44.9058777,-0.7128116,Parking_400202643,,way,osm
401610706,44.887056,-0.6412218,Parking_401610706,,way,osm
402180347,44.8831237,-0.5076152,Parking_402180347,,way,osm
403172743,44.8896764,-0.6564534,Parking_403172743,,way,osm
409549395,44.8975664,-0.7449971,Parking_409549395,,way,osm
409554004,44.9121131,-0.7248596,Parking_409554004,,way,osm
413386093,44.7860106,-0.5627324,Parking aérien TERRE SUD,574.0,way,osm
414151974,44.8904173,-0.5585339,Parking_414151974,,way,osm
416570903,44.9595602,-0.5132201,Parking_416570903,,way,osm
418132892,44.7960154,-0.6764881,Parking_418132892,,way,osm
418133499,44.797559,-0.6754715,Parking_418133499,,way,osm
420536426,44.9267066,-0.5237294,Parking_420536426,,way,osm
420888555,44.7906605,-0.612493,Parking_420888555,,way,osm
422029630,44.8491985,-0.56301,Parking_422029630,22.0,way,osm
422029631,44.8509094,-0.5604171,Parking_422029631,,way,osm
422029632,44.8487542,-0.5635161,Parking_422029632,21.0,way,osm
422029633,44.8504181,-0.5611343,Parking_422029633,25.0,way,osm
422824224,44.7943004,-0.5964314,Parking_422824224,,way,osm
424283969,44.8337497,-0.6665916,Parking_424283969,5.0,way,osm
424284155,44.83377,-0.6670165,Parking_424284155,16.0,way,osm
424284252,44.8338689,-0.6675127,Parking_424284252,15.0,way,osm
428492189,44.7890822,-0.6823777,Parking_428492189,,way,osm
428492190,44.7880141,-0.6822687,Parking_428492190,,way,osm
428492549,44.7876983,-0.6813027,Parking_428492549,,way,osm
432820586,44.8421326,-0.6717209,Parking_432820586,,way,osm
433810865,45.0075247,-0.5240593,Parking_433810865,,way,osm
434341629,44.8963698,-0.5176727,Parking_434341629,,way,osm
434350798,44.8887518,-0.5211902,Parking_434350798,217.0,way,osm
436166323,44.8204099,-0.5450131,Parking_436166323,,way,osm
437253223,44.9538671,-0.5338043,Parking_437253223,,way,osm
439667150,44.8903728,-0.5638981,Parking_439667150,,way,osm
439667151,44.8901771,-0.5647856,Parking_439667151,,way,osm
440327555,44.7941038,-0.6184969,Parking de la Maison des sciences de l'Homme d'Aquitaine,,way,osm
443244628,44.867461,-0.4981981,Parking_443244628,35.0,way,osm
443244630,44.8676813,-0.4977586,Parking_443244630,,way,osm
447400734,44.8101982,-0.5963274,Parking_447400734,2.0,way,osm
447415962,44.8074118,-0.5966147,Parking_447415962,,way,osm
447490150,44.8028037,-0.6140284,Parking_447490150,,way,osm
447490157,44.802689,-0.614031,Parking_447490157,,way,osm
447497230,44.8018626,-0.6170259,Parking_447497230,6.0,way,osm
447497231,44.8016872,-0.6168881,Parking_447497231,2.0,way,osm
447502650,44.8007368,-0.6056884,Parking_447502650,,way,osm
447510250,44.8032365,-0.6162096,Parking_447510250,2.0,way,osm
447511991,44.7964937,-0.6087077,Parking_447511991,11.0,way,osm
447521741,44.800308,-0.6049973,Parking_447521741,,way,osm
447722091,44.8078229,-0.5992125,Parking_447722091,,way,osm
452615718,44.8072947,-0.5399395,Parking Les Secheries,396.0,way,osm
452637945,44.7972176,-0.5531887,Parc Relais Gare de Bègles,196.0,way,osm
452645229,44.7852234,-0.5660413,Parking_452645229,,way,osm
452654278,44.8372443,-0.6178274,Parking_452654278,,way,osm
453414907,44.9295801,-0.4962108,Parking_453414907,,way,osm
453713116,44.873749,-0.6288331,Parc-relais Hippodrome,250.0,way,osm
453770177,44.8262395,-0.6040907,Indigo,,way,osm
453770198,44.828241,-0.6099911,Parking_453770198,,way,osm
453770199,44.825993,-0.6101922,Parking_453770199,,way,osm
454842561,44.8538566,-0.5928095,Parking Parcub Beaujon,92.0,way,osm
455348926,44.7767018,-0.639333,Parking_455348926,,way,osm
455669264,44.8193408,-0.5837022,Parking Georges Labro,,way,osm
461570483,44.826315,-0.6034191,CHU Groupe hospitalier Pellegrin,2376.0,way,osm
461898385,44.829392,-0.6039682,Parking donneurs EFS,,way,osm
461972324,44.8428267,-0.6353404,Parking_461972324,,way,osm
461972325,44.842727,-0.6348933,Parking_461972325,,way,osm
461972341,44.8428607,-0.6360386,Parking_461972341,,way,osm
462436203,44.893101,-0.6666079,Parking_462436203,,way,osm
462436205,44.8930163,-0.6659706,Parking_462436205,,way,osm
462436207,44.8928984,-0.6655634,Parking_462436207,,way,osm
462436209,44.8936195,-0.6677167,Parking_462436209,,way,osm
462436211,44.8934887,-0.6668108,Parking_462436211,,way,osm
462568336,44.8247253,-0.6091325,Parking P3,100.0,way,osm
463744110,44.8502052,-0.7021821,Parking_463744110,,way,osm
463930301,44.8918962,-0.5659277,Parking_463930301,,way,osm
465373846,44.7948623,-0.5372231,Parking_465373846,,way,osm
468381257,44.7731335,-0.588714,Parking_468381257,6.0,way,osm
469662643,44.8255104,-0.6718074,Parking_469662643,,way,osm
470509796,44.9264651,-0.4899672,Parking_470509796,,way,osm
470509797,44.9267216,-0.4904303,Parking_470509797,,way,osm
470509798,44.9260993,-0.4907969,Parking_470509798,,way,osm
470509799,44.9258666,-0.4910854,Parking_470509799,,way,osm
470509800,44.9264405,-0.4885379,Parking_470509800,,way,osm
470509801,44.9254324,-0.4882757,Parking_470509801,,way,osm
470509802,44.9249642,-0.4876481,Parking_470509802,,way,osm
470509804,44.9265494,-0.4873761,Place de la presqu'île,,way,osm
475339500,44.865875,-0.4915149,Parking_475339500,,way,osm
476312194,44.8008899,-0.6032489,Parking_476312194,,way,osm
476317447,44.8058673,-0.619438,Parking_476317447,,way,osm
477093766,44.8348146,-0.6958684,Parking_477093766,,way,osm
477093767,44.8348622,-0.6957967,Parking_477093767,,way,osm
477093768,44.8349151,-0.6956803,Parking_477093768,,way,osm
477093769,44.8349697,-0.6956208,Parking_477093769,,way,osm
477093770,44.8351381,-0.6956765,Parking_477093770,,way,osm
477093771,44.8347565,-0.6951979,Parking_477093771,,way,osm
477093772,44.8341007,-0.6959947,Parking_477093772,,way,osm
477093773,44.8342875,-0.6955233,Parking_477093773,,way,osm
477093774,44.8338964,-0.6964423,Parking_477093774,,way,osm
477093775,44.8345768,-0.6971127,Parking_477093775,,way,osm
477093776,44.8352082,-0.6963233,Parking_477093776,,way,osm
477093777,44.8348517,-0.6966275,Parking_477093777,,way,osm
477093778,44.8344879,-0.697039,Parking_477093778,,way,osm
477115926,44.8354832,-0.6945103,Parking_477115926,,way,osm
477115929,44.8344631,-0.6948353,Parking_477115929,,way,osm
477115932,44.8362831,-0.6948638,Parking BGTA,,way,osm
477115934,44.8354056,-0.6962386,Parking_477115934,,way,osm
477115955,44.8343483,-0.6977131,Parking_477115955,,way,osm
477115963,44.8358313,-0.6959285,Parking_477115963,,way,osm
477115984,44.8350301,-0.6970733,Parking_477115984,,way,osm
477115985,44.834856,-0.6973234,Parking_477115985,,way,osm
477115992,44.8345467,-0.6981264,Parking_477115992,,way,osm
477117225,44.835577,-0.6963706,Parking_477117225,,way,osm
477120406,44.8342093,-0.6987134,Parking GTA,,way,osm
477123801,44.8349238,-0.6942145,Parking_477123801,,way,osm
477897384,44.7827666,-0.6057797,Parking_477897384,,way,osm
477897386,44.7831963,-0.6057882,Parking_477897386,,way,osm
477901790,44.7734573,-0.6083322,Parking_477901790,,way,osm
477904976,44.7803368,-0.6034325,Parking_477904976,,way,osm
478290157,44.8176404,-0.5933105,Parking_478290157,6.0,way,osm
478724266,44.8069759,-0.6321106,Étienne Marcel,19.0,way,osm
479745020,44.8310888,-0.6664311,Parking_479745020,,way,osm
479745048,44.8317687,-0.6665039,Parking_479745048,,way,osm
482436630,44.7729973,-0.5890708,Parking_482436630,6.0,way,osm
483031318,44.8319304,-0.5046491,Parking_483031318,,way,osm
484539018,44.8405816,-0.5316881,Parking_484539018,5.0,way,osm
484819870,44.8395779,-0.5316361,Parking_484819870,,way,osm
484819871,44.8398373,-0.5316502,Parking_484819871,,way,osm
484819872,44.8400441,-0.5316679,Parking_484819872,5.0,way,osm
484819873,44.8401896,-0.5316733,Parking_484819873,5.0,way,osm
484819874,44.8404476,-0.5316892,Parking_484819874,5.0,way,osm
487217483,44.7702811,-0.6095506,Parking_487217483,,way,osm
487217622,44.7724681,-0.612269,Parking_487217622,,way,osm
487218718,44.7719654,-0.6138091,Parking_487218718,,way,osm
487218725,44.7708371,-0.6108277,Parking_487218725,,way,osm
488256795,44.8395148,-0.6309724,Parking_488256795,,way,osm
488256797,44.8397346,-0.6297807,Parking_488256797,,way,osm
488281662,44.928124,-0.4744211,Parking_488281662,,way,osm
488281665,44.9265441,-0.4754672,Parking_488281665,,way,osm
488417487,44.7799388,-0.6038899,Parking_488417487,,way,osm
488417488,44.7796329,-0.6037728,Parking_488417488,,way,osm
488417491,44.7785116,-0.603905,Parking_488417491,,way,osm
488417492,44.777666,-0.6044521,Parking_488417492,,way,osm
488426991,44.7844475,-0.6012168,Parking_488426991,,way,osm
488426992,44.7844769,-0.6007742,Parking_488426992,,way,osm
488428970,44.7857273,-0.6035691,Parking_488428970,,way,osm
488448644,44.7822743,-0.606868,Parking_488448644,,way,osm
488448645,44.7820514,-0.6063418,Parking_488448645,,way,osm
488448646,44.7822265,-0.606959,Parking_488448646,,way,osm
488448649,44.7779409,-0.6073582,Parking_488448649,,way,osm
488448662,44.7758312,-0.603366,Parking_488448662,,way,osm
488478778,44.836411,-0.6795617,Parking_488478778,,way,osm
488478811,44.8364727,-0.6811231,Parking_488478811,,way,osm
488478817,44.8360294,-0.6808452,Parking_488478817,,way,osm
488478983,44.8856895,-0.6205916,Parking_488478983,,way,osm
488478997,44.8867077,-0.6161599,Parking_488478997,,way,osm
488478998,44.8876611,-0.6144014,Parking_488478998,,way,osm
488478999,44.8876951,-0.614662,Parking_488478999,,way,osm
488479005,44.8874971,-0.6126806,Parking_488479005,,way,osm
489369424,44.8069366,-0.6315608,Parking_489369424,7.0,way,osm
490926829,44.8089646,-0.6332756,Parking_490926829,10.0,way,osm
490930570,44.8041539,-0.6314889,Parking_490930570,6.0,way,osm
491190750,44.8063325,-0.5991233,Parking_491190750,,way,osm
491445993,44.7609913,-0.6216521,Parking_491445993,,way,osm
491949763,44.8158574,-0.6352336,Parking_491949763,,way,osm
491949766,44.8042657,-0.6330825,Station Bluecub,5.0,way,osm
491953456,44.8108661,-0.6255735,Parking_491953456,,way,osm
491953457,44.8113282,-0.619515,Parking_491953457,,way,osm
491981112,44.8039875,-0.6371107,Parking_491981112,,way,osm
491981113,44.8041675,-0.636727,Parking_491981113,,way,osm
491981114,44.8051507,-0.6354921,Parking_491981114,,way,osm
491991383,44.8025859,-0.6493898,Parking_491991383,4.0,way,osm
491991387,44.8056756,-0.6481304,Parking_491991387,,way,osm
491994975,44.8054237,-0.6544785,Parking_491994975,,way,osm
491994976,44.8072953,-0.6529806,Parking_491994976,,way,osm
491994979,44.8088387,-0.6502053,Parking_491994979,,way,osm
491994980,44.8083846,-0.6497259,Parking_491994980,,way,osm
491999794,44.7908042,-0.6327595,Parking de l'Horloge,,way,osm
491999796,44.7900711,-0.6303938,Parking_491999796,,way,osm
491999797,44.7902944,-0.6301638,Parking_491999797,,way,osm
491999800,44.7935176,-0.6267454,Parking_491999800,19.0,way,osm
491999801,44.7865379,-0.6361826,Parking_491999801,,way,osm
491999802,44.7862423,-0.6367473,Parking_491999802,,way,osm
492139473,44.800544,-0.6435475,Parking_492139473,,way,osm
492139476,44.8026909,-0.6487894,Parking Centre de radiologie,,way,osm
492253434,44.8286847,-0.5849273,Parking_492253434,,way,osm
492378309,44.813612,-0.6217362,Parking_492378309,,way,osm
492385408,44.8036486,-0.6292785,Parking_492385408,,way,osm
492385409,44.8063353,-0.6338206,Parking_492385409,,way,osm
492388173,44.811487,-0.6185786,Parking_492388173,,way,osm
492540057,44.8765585,-0.5227488,Parking_492540057,,way,osm
492540059,44.8768822,-0.5239786,Parking_492540059,,way,osm
492540061,44.8763978,-0.5230659,Parking_492540061,,way,osm
492540063,44.8767086,-0.5226724,Parking_492540063,,way,osm
492540065,44.8766426,-0.5229479,Parking_492540065,,way,osm
492540067,44.8767843,-0.5227576,Parking_492540067,,way,osm
492956383,44.7941429,-0.5933474,Parking_492956383,40.0,way,osm
492957943,44.7968516,-0.5925903,Parking_492957943,,way,osm
493961749,44.837907,-0.7154903,Parking_493961749,5.0,way,osm
493961750,44.8381651,-0.7154483,Parking_493961750,9.0,way,osm
493962785,44.8379155,-0.7157387,Parking_493962785,,way,osm
493962786,44.8380251,-0.7157741,Parking_493962786,,way,osm
494261351,44.8371861,-0.6866701,Parking_494261351,3.0,way,osm
494261352,44.8371075,-0.6858429,Parking_494261352,10.0,way,osm
494261353,44.8370118,-0.6860894,Parking_494261353,12.0,way,osm
494261354,44.8370847,-0.6865938,Parking_494261354,11.0,way,osm
494261355,44.8370491,-0.6863483,Parking_494261355,,way,osm
494439736,44.7929276,-0.6177415,Parking_494439736,,way,osm
495912891,44.8376021,-0.5052357,Parking_495912891,,way,osm
497282169,44.8346936,-0.6334667,Parking_497282169,,way,osm
502682987,44.7800572,-0.608377,Parking_502682987,,way,osm
502682990,44.7794586,-0.608579,Parking_502682990,,way,osm
503342349,44.7570458,-0.6243215,Parking_503342349,,way,osm
505835793,44.7927571,-0.6286036,Parking_505835793,,way,osm
505835794,44.7917135,-0.6280181,Parking_505835794,,way,osm
505900325,44.8020898,-0.6153266,Parking_505900325,,way,osm
506288986,44.7645457,-0.6119954,Parking_506288986,,way,osm
507042380,44.8609463,-0.6419891,P+R Le Grand Louis,25.0,way,osm
507527209,44.8589571,-0.4980406,Parking_507527209,,way,osm
508229058,44.7789178,-0.6085362,Parking_508229058,,way,osm
509645536,44.771892,-0.622958,Parking_509645536,,way,osm
509649349,44.749471,-0.6270519,Parking_509649349,,way,osm
509997140,44.7744928,-0.5962266,Parking_509997140,,way,osm
509997142,44.7743696,-0.5956516,Parking_509997142,,way,osm
509997916,44.7740532,-0.5979473,Parking_509997916,,way,osm
509997918,44.7734495,-0.598341,Parking_509997918,,way,osm
509997919,44.7736906,-0.5974697,Parking_509997919,,way,osm
510851860,44.7908147,-0.628069,Parking_510851860,,way,osm
510851861,44.790447,-0.6274332,Parking_510851861,,way,osm
510851862,44.7909245,-0.6268565,Parking_510851862,,way,osm
515690759,44.7540651,-0.5864924,Parking_515690759,,way,osm
515933874,44.7732838,-0.6055078,Parking_515933874,,way,osm
516917921,44.811619,-0.5897884,Parking_516917921,,way,osm
517056912,44.8240225,-0.5306027,Parking Arena,,way,osm
517056913,44.82429,-0.5293594,Parking_517056913,,way,osm
517085030,44.7805744,-0.5922881,Parking_517085030,,way,osm
521262824,44.8088401,-0.588587,Parking_521262824,,way,osm
522199621,44.8062027,-0.6022148,Parking_522199621,4.0,way,osm
522301833,44.8061029,-0.6070875,Parking_522301833,,way,osm
522301839,44.8103921,-0.5962456,Parking_522301839,,way,osm
522301840,44.8105644,-0.5966722,Parking_522301840,,way,osm
522301841,44.8103196,-0.5974905,Parking_522301841,,way,osm
522301842,44.8095121,-0.5991205,Parking_522301842,,way,osm
522301851,44.8083989,-0.5973093,Parking_522301851,,way,osm
522301854,44.8083709,-0.5975261,Parking_522301854,,way,osm
522301855,44.8082719,-0.597831,Parking_522301855,12.0,way,osm
522301860,44.8080637,-0.5976503,Parking_522301860,,way,osm
522301861,44.808133,-0.5979087,Parking_522301861,10.0,way,osm
522301862,44.8092011,-0.5932371,Parking_522301862,22.0,way,osm
522301869,44.8095751,-0.592584,Parking_522301869,,way,osm
522301876,44.8066746,-0.5953772,Parking_522301876,,way,osm
522301882,44.8080176,-0.5924215,Parking_522301882,,way,osm
522489228,44.8313894,-0.7010583,Parking Moto,184.0,way,osm
524008475,44.8077623,-0.625672,Place des Marchands d'Oublies,,way,osm
524404701,44.7795876,-0.6024577,Parking Pailley,,way,osm
526237532,44.8062372,-0.5917033,Parking_526237532,72.0,way,osm
527319410,44.8241873,-0.5551218,P3 Gare Saint-Jean,850.0,way,osm
527659272,44.8349302,-0.6706329,Parking_527659272,,way,osm
529230056,44.7883278,-0.6108484,Parking_529230056,,way,osm
529230057,44.7882604,-0.6109752,Parking_529230057,,way,osm
529230060,44.7883451,-0.6099139,Parking_529230060,,way,osm
529230782,44.7880005,-0.6087154,Parking_529230782,,way,osm
529230783,44.7881127,-0.6088585,Parking_529230783,,way,osm
529230784,44.7881202,-0.6085755,Parking_529230784,,way,osm
529230785,44.7884862,-0.6091205,Parking_529230785,,way,osm
529230786,44.7886721,-0.6089608,Parking_529230786,,way,osm
529230787,44.7883246,-0.6089454,Parking_529230787,,way,osm
529230788,44.7883034,-0.6087788,Parking_529230788,,way,osm
529230790,44.7888777,-0.6087773,Parking_529230790,,way,osm
529230791,44.7891132,-0.6076686,Parking_529230791,,way,osm
529436108,44.814246,-0.6321644,Parking_529436108,106.0,way,osm
529436111,44.8151031,-0.6353549,Parking_529436111,,way,osm
529436124,44.8172597,-0.6377652,Parking_529436124,,way,osm
529461657,44.7719298,-0.6209023,Parking_529461657,,way,osm
529461659,44.7721054,-0.6217731,Parking_529461659,,way,osm
529461660,44.7718467,-0.6225854,Parking_529461660,,way,osm
531261697,44.7954936,-0.6473203,Parking_531261697,,way,osm
532560410,44.7693512,-0.6178427,Parking_532560410,,way,osm
534306078,44.8199549,-0.6360024,Parking_534306078,,way,osm
535285163,44.8110801,-0.5336222,Parking_535285163,,way,osm
535285168,44.8060113,-0.5353857,Parking_535285168,,way,osm
535285169,44.8062473,-0.5333847,Parking_535285169,,way,osm
535285194,44.8111926,-0.5343838,Parking_535285194,,way,osm
535285196,44.8108998,-0.5341478,Parking_535285196,,way,osm
535716592,44.7652972,-0.585665,Parking_535716592,,way,osm
536230142,44.7969665,-0.6473928,Parking_536230142,,way,osm
536230144,44.7965691,-0.6471567,Parking_536230144,,way,osm
536334720,44.7940088,-0.6089429,Parking_536334720,,way,osm
536334721,44.7941498,-0.6089218,Parking_536334721,,way,osm
536334723,44.7940232,-0.6087025,Parking_536334723,,way,osm
536334724,44.7940359,-0.6082547,Parking_536334724,,way,osm
536334725,44.7940282,-0.607941,Parking_536334725,,way,osm
536334726,44.7936845,-0.607252,Parking_536334726,,way,osm
536334727,44.7936055,-0.6069947,Parking_536334727,,way,osm
536334728,44.7944062,-0.6095797,Parking_536334728,,way,osm
536334736,44.7941984,-0.6068194,Parking_536334736,,way,osm
536334737,44.795125,-0.6089657,Parking_536334737,,way,osm
536334738,44.7954935,-0.6092994,Parking_536334738,,way,osm
536334739,44.7959903,-0.6092418,Parking_536334739,,way,osm
536334740,44.7958898,-0.609213,Parking_536334740,,way,osm
536334741,44.7959493,-0.6089829,Parking_536334741,,way,osm
536334742,44.7960084,-0.6087583,Parking_536334742,,way,osm
536693608,45.0222718,-0.5886293,Parking_536693608,,way,osm
536693609,45.0207023,-0.5885101,Parking_536693609,,way,osm
539793890,44.9085741,-0.7476463,Parking_539793890,,way,osm
541146089,44.8447651,-0.7223493,Parking_541146089,,way,osm
541181161,44.8916342,-0.6212216,Parking_541181161,,way,osm
541181162,44.890647,-0.6214198,Parking_541181162,,way,osm
541182414,44.8571341,-0.7132552,Parking_541182414,,way,osm
541312477,44.8865782,-0.5918379,Parking_541312477,,way,osm
541312478,44.8874941,-0.5915797,Parking_541312478,,way,osm
541312479,44.8856933,-0.592187,Parking_541312479,,way,osm
542569105,44.8071,-0.6429626,Parking_542569105,,way,osm
543792054,44.7676452,-0.5712163,Parking_543792054,,way,osm
543792055,44.7675913,-0.570767,Parking_543792055,,way,osm
546803319,44.8785015,-0.5134125,Parking_546803319,,way,osm
547139106,44.9022526,-0.5797497,Parking_547139106,,way,osm
547139107,44.9026674,-0.5794294,Parking_547139107,,way,osm
547139108,44.9019335,-0.5793612,Parking_547139108,,way,osm
547480834,44.803639,-0.6967461,Parking_547480834,,way,osm
547637892,44.8738269,-0.5152501,Parking_547637892,,way,osm
548169761,44.853809,-0.6618166,Parking_548169761,,way,osm
550088069,44.7750446,-0.6142989,Parking_550088069,,way,osm
550880097,44.8926264,-0.6671765,Parking_550880097,,way,osm
550880100,44.8926961,-0.6677635,Parking_550880100,,way,osm
551041805,44.8763278,-0.6662991,Parking_551041805,,way,osm
551410969,44.907331,-0.6200141,Parking_551410969,,way,osm
551410972,44.9081102,-0.6115678,Parking_551410972,,way,osm
551414070,44.9123678,-0.6193328,Parking Enseignants-Administration,,way,osm
551874936,44.8739977,-0.6447278,Parking_551874936,,way,osm
551874943,44.8645116,-0.6487063,Parking_551874943,,way,osm
551874945,44.8639441,-0.6490399,Parking_551874945,,way,osm
551874946,44.8639328,-0.6489141,Parking_551874946,,way,osm
553952093,44.8823735,-0.6158229,Parking_553952093,,way,osm
554119201,44.8901128,-0.6380646,Parking_554119201,,way,osm
554345228,44.8435312,-0.6566466,Parking_554345228,,way,osm
554345229,44.8433205,-0.6558618,Parking_554345229,,way,osm
554345230,44.8432627,-0.6532406,Parking_554345230,,way,osm
555776463,44.777969,-0.6052275,Parking_555776463,,way,osm
555776465,44.7778806,-0.6056242,Parking_555776465,,way,osm
556056978,44.7749247,-0.5865553,Parking_556056978,,way,osm
556056979,44.7745207,-0.5853004,Parking_556056979,,way,osm
563397907,44.8083747,-0.6052172,Parking_563397907,,way,osm
563397908,44.8083756,-0.6042107,Parking_563397908,,way,osm
563397912,44.7941804,-0.6055764,Parking_563397912,,way,osm
563733175,44.7911309,-0.5875402,Parking_563733175,,way,osm
563733191,44.7930515,-0.5857545,Parking_563733191,,way,osm
563733196,44.7920029,-0.5871396,Parking_563733196,,way,osm
563733198,44.7917283,-0.5888434,Parking_563733198,,way,osm
563733199,44.7920964,-0.5879157,Parking_563733199,,way,osm
563733203,44.792591,-0.5876526,Parking_563733203,,way,osm
563737511,44.7986317,-0.5860402,Parking_563737511,,way,osm
563737512,44.7982299,-0.5865898,Parking_563737512,,way,osm
563737513,44.7982401,-0.5870875,Parking_563737513,,way,osm
563737514,44.7985057,-0.587238,Parking_563737514,,way,osm
563737515,44.7986095,-0.5865615,Parking_563737515,,way,osm
565083933,44.8251469,-0.6252393,Parking_565083933,8.0,way,osm
565574264,44.7749326,-0.6254671,Parking_565574264,,way,osm
566097712,44.8852855,-0.6484376,Parking_566097712,4.0,way,osm
566124192,44.8840564,-0.6442656,Parking_566124192,,way,osm
566124195,44.8837921,-0.6447642,Parking_566124195,,way,osm
566124196,44.8840773,-0.6445782,Parking_566124196,,way,osm
566124197,44.8843925,-0.6443691,Parking_566124197,,way,osm
566124198,44.8851156,-0.6439778,Parking_566124198,,way,osm
567534773,44.8921701,-0.66422,Parking_567534773,,way,osm
567534776,44.8920965,-0.6650854,Parking_567534776,,way,osm
569382936,44.7554335,-0.5857409,Parking_569382936,,way,osm
569382942,44.7560251,-0.5853681,Parking_569382942,,way,osm
569382943,44.7562029,-0.5867235,Parking_569382943,,way,osm
569771731,44.8729258,-0.7341498,Parking_569771731,,way,osm
572312087,44.9225226,-0.6088397,Parking_572312087,,way,osm
572312092,44.9213655,-0.6088334,Parking_572312092,,way,osm
572312100,44.9218895,-0.6092674,Parking_572312100,,way,osm
572312115,44.9196482,-0.6112319,Parking_572312115,,way,osm
572312116,44.9193781,-0.6129681,Parking_572312116,,way,osm
572312117,44.919488,-0.613917,Parking_572312117,,way,osm
572312118,44.9197648,-0.614807,Parking_572312118,,way,osm
572312126,44.9194524,-0.6093208,Parking_572312126,,way,osm
572312128,44.9203855,-0.6100237,Parking_572312128,,way,osm
572312129,44.9203571,-0.6095348,Parking_572312129,,way,osm
572312130,44.9201799,-0.6085815,Parking_572312130,,way,osm
572312135,44.9212412,-0.6129721,Parking_572312135,,way,osm
572312141,44.9229592,-0.6104754,Parking_572312141,,way,osm
572377536,44.8291916,-0.5534702,MetPark Paludate,585.0,way,osm
573052336,44.849652,-0.6555978,Parking_573052336,,way,osm
573622235,44.8884695,-0.610964,Parc Relais Gare de Bruges,58.0,way,osm
574103072,44.8542797,-0.5011252,Parking_574103072,,way,osm
574104470,44.8550477,-0.4994759,Parking_574104470,,way,osm
574104471,44.854719,-0.5000269,Parking_574104471,,way,osm
574104475,44.8558961,-0.4998419,Parking_574104475,,way,osm
575729028,44.7679185,-0.5958685,Parking_575729028,,way,osm
576094835,44.7773468,-0.6190465,Parking_576094835,,way,osm
576094836,44.7774909,-0.6186226,Parking_576094836,,way,osm
